Product ID;Image URLs (x,y,z...);Name *;Kategoria;index #;Price tax included;discount percent;discount from; discount to;tax rule;Quantity;Active (0/1);description;tax rule
114;https://sbmstore.pl//environment/cache/images/380_380_productGfx_6618/6480-mata-digital-cover.jpg;Mata - Młody Matczak (standard); Muzyka, Mata;demo_114;44,99 zł;0;20.12.2022;20.01.2023;1;352;Mata - Młody Matczak;1;1
115;https://sbmstore.pl//environment/cache/images/380_380_productGfx_6090/6070-moli-okladka-internet-1.jpg;Moli - Jak spadały gwiazdy (standard); Muzyka, Moli;demo_115;44,99 zł;0;20.12.2022;20.01.2023;1;121;" 
Moli jest prawdopodobnie jedynym polskim raperem, który z czystym sumieniem może mówić, że w jednej ręce trzyma mikrofon, a w drugiej karabin i nikt nie zarzuci mu braku autentyczności. Zawodowy żołnierz w stopniu szeregowego, ale doświadczony przez życie jak niejeden weteran, wydaje swój debiutancki album, by tytułowe spadające gwiazdy zamienić w spełnione marzenia.
“Jak spadały gwiazdy” to wzruszająca, momentami brutalna i obrazoburcza historia wrażliwego i zagubionego chłopaka mierzącego się z ponurą rzeczywistością Polski “B”, z której chce się wyrwać. Droga do wymarzonego kontraktu płytowego i pierwszego legalnego wydawnictwa wiodła go przez przestępczy półświatek, nieudane związki i zawiedzione zaufanie, co w konsekwencji doprowadziło do poważnych problemów z używkami oraz trwałego uszczerbku na zdrowiu psychicznym i fizycznym. Moli poznał smak krwi, zapach szpitalnej pościeli i prawie dotknął nieba, choć akurat w jego przypadku oznaczało to bycie o krok od śmierci. Z samego dna na powierzchnię wyciągnęły go ręce rodziców i przy ich wsparciu zdecydował się na wstąpienie do wojska, gdzie początkowo wieloletnie kompleksy i lęki zwykłego chłopaka z Inowrocławia tylko się pogłębiły. Z biegiem udało mu się znaleźć w sobie siłę do zerwania ze starym, w wielu aspektach przepełnionych patologią życiem, oraz motywację do odmienienia swojego losu, a sen o karierze muzycznej wreszcie się ziścił. Na pierwszej płycie Moliego wesprą wokalnie White 2115, Kuqe 2115, Cooks oraz Janusz Walczuk i Floral Bugs - niedawno ogłoszeni Młodymi Wilkami 8. edycji akcji organizowanej przez portal Popkiller.
Debiutancki album Moliego to opowieść o pogoni za marzeniami i nieustannej walce o lepsze jutro, w której największą przeszkodę może stanowić sam człowiek i podejmowane przez niego decyzje. To płyta dla każdego, kto boryka się z brakiem wiary we własne możliwości, dodatkowo potęgowanym przez negatywny wpływ otoczenia. “Jak spadały gwiazdy” to także dowód na to, że dzięki ciężkiej pracy i wsparciu najbliższych można osiągnąć zamierzony cel. Popatrz na okładkę i pomyśl życzenie.
Tracklista:
 

Em
Polski Chav
Nocne Światła
Złe Towarzystwo ft. Kuqe 2115
Pąki Białych Róż
Nie Widzieli
Mr. Deeds ft. White 2115
Jupikajej
Wrap
Ekwipunek ft. Janusz Walczuk
#perfectlife
Riddikulus ft. Floral Bugs
Co Narobiłaś
Na Pół
Jak Spadały Gwiazdy
Hey
";1;1
116;https://sbmstore.pl//environment/cache/images/380_380_productGfx_146/Zestaw-1-550x650.png;Neile - Kicktape 2.0; Muzyka, Pozostałe;demo_116;29,99 zł;0;20.12.2022;20.01.2023;1;675;"Neile - Kicktape 2.0
Wydanie: Super jewel
box 
Na pierwszym
""Kicktape"" Neile szukał nowych rozwiązań i na nowo ""uczył się
rapować"", dobrze się przy tym bawiąc. Przy ""Kicktape 2.0"" raper
znalazł te rozwiązania i opanował nowe patenty, a kluczem okazała się właśnie
zabawa wynikająca z tworzenia i spokój jaki towarzyszył mu przy powstawaniu
tego materiału. 
Artysta ciężko
pracował nad wypracowaniem w sobie tego spokoju, nie zważając na przeciwności
losu i codzienne problemy natury egzystencjalnej. 
- Jest to materiał
człowieka, który nigdy nie zwątpił w to co robi. Przekonałem się, że wszystko
czego potrzebuję już posiadam i mogę to rozwinąć, a rzeczy, które uważałem za
słabości stały się moją siłą. Nie czuję ogromnej potrzeby mówienia o tym, w
sposób oczywisty na albumie. Pomiędzy wierszami umieszczam odpowiedzi, które
znalazłem przez ostatnie lata. Na wierzch wyciągam także, swoje inspiracje
sztuką i popkulturą. Stworzyłem też kilka postaci/moich alter ego, obok których
ciężko będzie przejść obojętnie. Wszystko tworzyłem na czuja, intuicyjnie, bez
kalkulacji - tak Neile kometuje ""Kicktape 2.0"".
Na płycie znajdzie się
13 premierowych utworów na autorskich bitach. 
Tracklista:
1. Bogaty Ziomek
(prod. Wizard) 
2. Hakuna Matata 2.0 (prod. K4M Beats) 
3. Telefon (prod. M8Beatz) 
4. elieN (prod. Latinio) 
5. Wyjdzie Bokiem (prod. HVZX) 
6. Biorę / Daję (prod. Wizard) 
7. Przerwa (prod. K4M Beats) 
8. Juicy Salif (prod. CatchUp) 
9. Pogo (prod. Sinima Beats) 
10. Kinder Bounce (prod. BLBeatz) 
11. Ostatni Krzyk Mody (prod. BLBeatz) 
12. Dotyk Midasa (prod. Got Barss)";1;1
117;https://sbmstore.pl//environment/cache/images/380_380_productGfx_5162/300x300_product_media_1-1000_4729a6d1ba84e31b13bd5428c1fac34a.jpg;O.S.T.R. - 7; Muzyka, Pozostałe;demo_117;34,99 zł;0;20.12.2022;20.01.2023;1;278;"Album ""7"" powstawał nieprzerwanie od czerwca 2005 r., a więc od zakończenia przez Ostrego prac nad albumem POE. Pod względem muzycznym Ostry jako producent zerwał z samplowaniem na rzecz autentycznie własnych kompozycji. Komponując i grając nowe produkcje nie uciekał się jednak do żywych instrumentów, lecz posłużył się swoją nową zabawką: syntezatorem K-Station (90% produkcji) oraz subsydiarnie samplerami MPC 60 i MPC 1000. Dzięki oparciu się na własnych kompozycjach, Ostry uważa album ""7"" nie tylko za najbardziej dopracowaną ze swoich płyt, ale także za oddającą w największym stopniu jego osobiste aspiracje, zamierzenia i plany dotyczące materiału. Jest to dzieło samo w sobie zupełne i zamknięte. Brak sampli powoduje, że muzykę z ""Siódemki"" trudno będzie utożsamiać ze znanymi jazzowymi inspiracjami Ostrego, jednak mimo posługiwania się współczesną elektroniką Ostry zachował na płycie funkową konwencję lat 70'ych i na tym właśnie polega oryginalność nowego albumu - zarówno na tle jego pierwszych dwóch płyt jak i (jakże odmiennych) dwóch ostatnich albumów ""jazzowych"".Pod względem tekstowym ""7"" to concept album. To przejrzysta opowieść o życiu Ostrego, jego kolegów oraz o świecie, jaki ich otacza. Zwarty storytelling oparty jest na przeżyciach typowego polskiego dwudziestokilkulatka, który właśnie tak naprawdę wydoroślał i musi uporać się zarówno z obciążeniami jakie leżą na nim za sprawą starego systemu jak i z barierami jakie stawia przed nim nowy systemGościnnie na albumie występują: DJ Haem, który po raz kolejny osiągnął top krajowych możliwości, Tame One z kultowego dla części słuchaczy Hiphopu zespołu The Artifacts, grupa Skill Mega (angielscy przyjaciele Ostrego) oraz Kochan, Zeus i Hryta.
Track lista:
1. Intro2. Uwolnij to w sobie3. Klub4. Biegnij5. Mówię co widzę6. Złość7. Rugby gościnnie Kochan (Tabasko)8. O robieniu bitów9. Otwieram drzwi10. Milion Euro11. Wydaj mnie gościnnie Hryta12. Opowieść13. Kioskowy skit14. Polskie komedie15. ... (zapomniałem tytułu)16. Więcej decybeli by zagłuszyć... gościnnie Zeus17. PRL kontrast18. Co się u nas dzieje19. Perfect City gościnnie Tame One + Dan Fresh and Reps Of Skill Mega20. Czy warto21. Jedna chwila22. Ku krytyce";1;1
118;https://sbmstore.pl//environment/cache/images/380_380_productGfx_5170/400x400_product_media_1-1000_1286.jpg;O.S.T.R. - Jazz w wolnych chwilach 2CD; Muzyka, Pozostałe;demo_118;44,99 zł;0;20.12.2022;20.01.2023;1;857;"Track lista:
#1
1. Jazz nocnym rytmem2. Początek...3. Co ty tu robisz? / DJ Haem4. Boże igrzysko cz. 2 / gitara: Marek Dulewicz5. Bałuty... / DJ Romek6. Problemy / DJ Kostek7. Nie lubię poniedziałków8. Luzzzzz9. Rap po godzinach / DJ Haem10. Życie / DJ Haem, bass: O.S.T.R.11. W oceanie zmysłów / DJ Haem12. Wszystko co mam / DJ Haem13. Korzenie / DJ Haem14. ...15. Program / DJ Kostek16. Z-Łodzi-eje / DJ Kostek17. Znam to / DJ Haem18. Człowiek z przyszłości19. Jak być... ? / DJ Kostek20. Jazz w wolnych chwilach (Ziom odpocznij) / DJ Haem
#2
1. Huana / DJ Haem2. 30 sekund / DJ Haem3. Wechikuł czasu / DJ Haem4. Dwie strony gry / DJ Haem5. Gangsterskie opowieści / DJ Kostek6. Słowo to siła / DJ Haem i DJ Kostek7. Patent na luxus / DJ Haem8. Luzzzzz9. 4 Elementy / DJ Funksion10. Hajabuza11. Skazany na RAP / gitara: Marek Dulewicz, DJ Kostek12. Zamach stanu13. Sztuka ulicy / DJ Haem14. Labirynt15. Blok / DJ Kostek16. Mówisz...17. Autobiografia / DJ Haem18. Nic pod publike / DJ Kostek19. Cisza przed burzą20. Kiedy mnie z tego zabierzesz / DJ Haem21. Samotność / skrzypce: O.S.T.R22. Tabasko: Pokoje";1;1
119;https://sbmstore.pl//environment/cache/images/380_380_productGfx_5164/283x281_product_media_2001-3000_d64c82e832171028e4aebd7c14dbad82.jpg;O.S.T.R. - Jazzurekcja; Muzyka, Pozostałe;demo_119;34,99 zł;0;20.12.2022;20.01.2023;1;680;"Track lista:
1 . Dym2 . Jazzurekcja3 . Odzyskamy Hiphop4 . Kilka wersów do ludzi5 . Dla zakochanych6 . Bajera7 . Apacz8 . Poszukiwacze wosku9 . Państwo10 . Mam plan11 . Mózg12 . Małe piwo13 . Historia14 . Nie ważne15 . W nasłuchwianiu ciszy16 . Komix17 . Tajemnica skreczy18 . Zoom19 . Karambol20 . Sen21 . To jest nasze22 . Planeta Jazzu";1;1
120;https://sbmstore.pl//environment/cache/images/380_380_productGfx_5166/400x400_product_media_1-1000_884bc04dbda1662fbaaaf0f5583b50a3.jpg;O.S.T.R. - Masz to jak w banku; Muzyka, Pozostałe;demo_120;34,99 zł;0;20.12.2022;20.01.2023;1;85;"O.S.T.R. to dość oryginalna postać na rodzimej scenie hip hopu. Z jednej strony zdolny MC, uchodzący za najlepszego w Polsce freesty leowca, z drugiej - skrzypek, student Akademii Muzycznej w Łodzi. Płyta 'Masz to jak w banku' jest jego solowym debiutem, charaktery zujący się przede wszystkim nienagannym warsztatowo, specyficznym stylem wokalnym.
Track lista:
1. Intro2. Ot3. Kiedy4. Kakafonia5. ABC6. Ja to p...!7. Świata kwietnik8. Masz to jak w banku9. Z...10. Yebać11. Widzisz błąd12. Dzień po dniu13. 1001 Kovier14. Płonie (skit)15. Profesja16. Salsa17. P.E.C.H.18. Ile jestem w stanie dać19. Nie ma tego złego20. Hał (skit)21. O.S.T.R.";1;1
121;https://sbmstore.pl//environment/cache/images/380_380_productGfx_5168/556x564_product_media_1-1000_d4296c57c297e98d20c79a1d713fba4d.jpg;O.S.T.R. - Tabasko; Muzyka, Pozostałe;demo_121;34,99 zł;0;20.12.2022;20.01.2023;1;765;"Track lista:
01. Masz to jak w banku 2 (gościnnie: Nova)02. To nie jest tak03. Kochana Polsko04. Szukam stylu (gościnnie: Maku)05. Zazdrość06. Zrób sobie wolne - skit07. Tabasko08. Miejska ślepota09. Sram na media (gościnnie: M.Orłoś, Fenomen, Spinache)10. Grzech za grzech11. $12. Ja i mój lolo13. Ból doświadczeń (gościnnie: Vienio)14. Biznes15. Echo miasta (gościnnie: Pezet)16. 1 na 10017. Ziom za ziomem (gościnnie: Tede)18. Rachunek sumienia19. Tabasko (Kochan, O.S.T.R., Tomila): Czas i pieniądz (bonus track)";1;1
122;https://sbmstore.pl//environment/cache/images/380_380_productGfx_3598/590x604_product_media_40001-41000_Towar_39410_83697.jpg;Paluch - 10/29; Muzyka, Pozostałe;demo_122;29,99 zł;0;20.12.2022;20.01.2023;1;560;"""10/29"" czyli 10 album napisany w wieku 29 lat oraz stary adres Palucha, blok 10 mieszkanie 29.Na krążku znajduję się 18 premierowych utworów wyprodukowanych przez takich producentów jak: Julas, Grrracz, duet Chris Carson/Kendo czyli Young Veteran$, SoDrumatic, SherlOck oraz słowacki producent Maiky Beatz. Gościnnie pojawiają się raperzy z Europy: Rytmus (Słowacja), Olexesh (Niemcy), S.Pri Noir (Francja) oraz członek BOR - Gedz. W jednym z refrenów udzielił się także Ras Luta.Na gramofonach projekt wsparli Dj Taek, Dj Showoraz, Dj VaZee. Motyw z okładki to charakterystyczne dla Piątkowa (dzielnica Poznania z której pochodzi raper) dwie wieże RTV, które można dostrzec prawie z każdego punktu miasta.
01. Po właściwej stronie prod. Julas02. 10/29 prod. Julas feat Dj Taek03. OneWay OneLove OneCrew feat Ras Luta prod. Grrracz04. Taki jestem prod. SoDrumatic05. Zostało w nas feat Olexesh, Dj Show prod. Maiky Beatz06. Co na to Paluch? prod. Julas07. Halo Ziemia prod. Julas08. Przyziemne Sprawy feat Rytmus prod. Grrracz09. Swoje Miejsca prod. Grrracz10. W kawałkach prod. Julas11. Odpocznij prod. Julas12. Impuls prod. Grrracz13. Maniak feat Gedz prod. Young Veteran$14. Nerwy Stres (market love) prod. Julas15. Pierwszy Świat feat S.Pri Noir prod. Grrracz16. Czyste Złoto feat Dj VaZee prod. SoDrumatic17. Trzy prod. SherlOck18. Na spokojnie feat Dj Taek prod. Maiky Beatz";1;1
123;https://sbmstore.pl//environment/cache/images/380_380_productGfx_2536/800x800_product_media_48001-49000_Towar_47429_130827.jpg;Paluch - Złota Owca; Produkty bez przypisanej kategorii,Paluch - Złota Owca;demo_123;34,99 zł;0;20.12.2022;20.01.2023;1;48;"Po świetnym 2016 roku w wykonaniu Palucha (dwa albumy - ""10/29"" platynowy i ""Ostatni Krzyk Osiedla"" podwójna platyna) raper nie zwalnia tempa i po równych 12 miesiącach wyda kolejny album pt.""ZŁOTA OWCA"" który trafi do sprzedaży 24 listopada 2017r.Materiał będzie cięższy od swojego poprzednika, zarówno w warstwie lirycznej jak i muzycznej. Paluch porusza się między życiem prywatnym, rodzinnym często schodząc na tematy osiedlowe i mocno braggowe.Tytuł albumu oznacza przeciwieństwo do przysłowiowej czarnej owcy. Złota Owca jako przywódca stada, głowa rodziny, dobry duch.
Track lista:
01. Złota Owca prod. Sergiusz02. Kontrola Jakości ft. Szpaku prod. soSpecial03. Głód prod. APmg04. Krótka Piłka ft. Sarius prod. WhiteHouse05. Lista w butelce prod. Sergiusz06. Mam ten luksus ft. Gedz, Kobik prod. Michał Graczyk07. Cardio prod. ENZU08. Plac zabaw prod. 2K09. DYM prod. Julas10. Sterylnie ft. Quebonafide prod. 2K11. Biohazard prod. Julas12. Zły sen prod. 2K13. Zimne ognie ft. Dj Taek prod Youn Veteran$";1;1
124;https://sbmstore.pl//environment/cache/images/380_380_productGfx_5096/muzyka-rozrywkowa-reedycja-w-iext53662577.jpg;Pezet - Muzyka rozrywkowa (2CD); Muzyka, Pozostałe;demo_124;44,99 zł;0;20.12.2022;20.01.2023;1;83;"Nowe wydanie kultowego albumu Pezeta pt. „Muzyka rozrywkowa”. Album wzbogacony o drugą płytę, na której znajdzie się aż 13 remixów. Jak mówi Pezet:
""Muzyka Rozrywkowa to dla mnie bardzo ważna płyta. To moja pierwsza świadoma i ryzykowna zmiana stylistyki, odkupiona wiecznym narzekaniem ortodoksów. Z perspektywy czasu bardzo lubię tę płytę, dobrze wspominam pracę nad nią, chociaż nie przepadam za okresem w moim życiu, który ta płyta opisuje. To był bardzo imprezowy czas. Wielu zarzucało mi to, że treść tego albumu jest bezrefleksyjna i nawet przez chwilę im uwierzyłem, ale nie jest tak. Słyszę to szczególnie dobrze właśnie teraz po latach.""
""Dziś już paru rzeczy bym w ten sposób nie napisał, bo były to wersy powiedzmy ""wywożonego gnoja z podwórka"". Jest też na tym albumie bardzo dużo, bardzo prostych hedonistycznym i wulgarnych tekstów o mocnym imprezowaniu, ale cóż zawsze było coś pociągającego w przekraczaniu granic i szybkim życiu chociaż definitywnie, w tej formie nie jest to żadna wyższa wartość. Były rzeczy, które w tym mocno lubiłem, niektóre lubię nawet do dziś, choć staram się od nich stronić, ale przede wszystkim dla mnie na prowadzenie wysuwa się w treści tej płyty pewna gorzka refleksja, gdzieś z tylu wciąż słychać, że to wszystko ja tak naprawdę lubię, że jest jakiś powód dla którego tak się stało, coś innego musiało się w moim życiu nie udać i wszedłem w ten chory świat, totalnego melanżu, szybkiego seksu, nieprzespanych nocy bo czułem, że nic innego, ważniejszego, lepszego nie ma szansy mnie spotkać. 
Cieszę się bo moim zdaniem to zgorzknienie słychać. Co poza tym? To świetna jak tamten czas produkcja Szoguna. Bardzo udana warstwa muzyczna w której czerpał trochę z southowego rapu, ale nie wyszło z tego totalne xero, wyszło za to coś super. Do tego jeden z najlepszych beatów Kociołka. Nic dodać, nic ująć.""
W 2007 roku ""Muzyka rozrywkowa"" dotarła do 5. miejsca listy OLiS w Polsce. Nagrania uzyskały także nominację do nagrody polskiego przemysłu fonograficznego Fryderyka w kategorii Album Roku Hip-Hop / R&B.
Reedycja zawierać będzie drugą płytę z remixami, którymi autorami są: Sempu, Tasty Beatz, L PRO, Szogun i Pln.Beatz, a gościnne zwrotki dograli Wuzet, Flint i Żaru (ParExcellence).1. #1 2. Halo 3. Na tym osiedlu gosc. Onar 4. Lubię 5. Nie tylko hit na lato 6. Pezet jak 7. Niegrzeczna 8. Noc i dzień 9. Mamy ten styl 10. Pornogwiazdy 11. Lojalność? 12. Sexmisja 13. Czterdziesciprocent 14. Takie jak ty 15. Gdyby miało nie być jutra";1;1
125;https://sbmstore.pl//environment/cache/images/380_380_productGfx_5174/20191216025352_pezet_noon_muzyka_powazna600x600.jpg;Pezet/Noon - Muzyka Poważna; Muzyka, Pozostałe;demo_125;34,99 zł;0;20.12.2022;20.01.2023;1;370;"Re-edycja klasyka polskiego hip-hopu z 2004 roku.
'Muzyka poważna' to kontynuacja wspólnego projektu warszawskiego producenta NOON'a i odpowiedzialnego za stronę tekstową Pezeta. Podobnie jak na płycie 'Muzyka klasyczna' w pracy nad albumem wspomógł ich obsługujący gramofony DJ Panda. Podkłady zostały nagrane w studiu NOON'a przy użyciu Akai MPC 2000 i monosyntha ARP Pro DGX. Całość została zmiksowana w studio 33 Obroty. Otrzymaliśmy w ten sposób szesnaście rytmicznie pulsujących kompozycji w których tekstowo dominuje temat przemijania i niespełnienia.
01. (To) Tylko raz 0102. Intro03. (To) Tylko raz 0204. To-samo05. Retro 0106. Nie jestem dawno07. Wibracja 0408. Szósty zmysł09. Retro 0210. Cepelia11. A mieliśmy być poważni...12. W branży13. Gubisz ostrość14. Dziś15. Retro 0316. Nie jestem dawno (Ajron remix)17. Szósty zmysł (Webber remix)";1;1
